enrollmentid,personid,calendarid,grade,startdate,enddate,schoolid,calendar_startdate,calendar_enddate,endyear,zip,schoolname,city_x,startyear,label,active,final_enddate,city_y
143211,154206,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143212,154210,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143214,154216,423,KG,2020-09-01,2020-10-26,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2020-10-26,Brooklyn
143218,154224,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143219,154237,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143220,154238,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143221,154239,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143222,154240,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143223,154241,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143224,154242,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143225,154243,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143226,154244,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143227,154245,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143228,154246,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143229,154247,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143230,154248,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143231,154249,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143232,154250,423,KG,2020-09-01,2021-06-25,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143233,154251,423,04,2020-09-02,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143234,154252,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143235,154253,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143236,154254,423,KG,2020-09-01,2021-06-25,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143237,154255,423,03,2020-09-02,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143238,154256,423,02,2020-09-02,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143653,155472,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143659,155475,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143656,155478,423,KG,2020-09-01,2021-06-25,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143657,155481,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
143658,155482,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144184,157030,423,03,2020-09-02,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144185,157036,423,KG,2020-09-01,2021-06-25,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144186,157040,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144199,157069,423,04,2020-09-02,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144403,157507,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144406,157511,423,01,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144416,157540,423,KG,2020-09-01,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144460,157652,423,KG,2020-09-02,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144485,157653,423,KG,2020-09-03,2021-06-25,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144537,157802,423,KG,2020-09-09,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144538,157804,423,KG,2020-09-09,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144543,157812,423,KG,2020-09-10,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144544,157815,423,KG,2020-09-15,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144641,158035,423,01,2020-09-29,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144712,158320,423,KG,2020-11-04,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144715,158322,423,KG,2020-10-26,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144775,158561,423,KG,2021-01-25,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
144784,158591,423,KG,2021-02-22,,55,2020-09-01,2021-06-25,2021,11208,ba,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131975,16754,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132111,31626,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132279,32886,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132273,33472,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132032,33587,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132031,33634,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
142642,33848,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132156,36486,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132161,36529,424,07,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132258,36540,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132281,36799,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132021,36995,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132210,37006,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132164,37235,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132165,37246,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132271,37284,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132078,37285,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132182,37347,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132280,37385,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132231,37409,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132053,37410,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132240,37414,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132050,38824,424,06,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132108,38929,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
142714,39778,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132216,40919,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132265,40936,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132264,40938,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132242,41517,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132256,42010,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132067,42013,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132201,42079,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132213,42302,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132248,42745,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132263,44133,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132202,45332,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132204,45333,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132181,45569,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131935,45994,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132023,45996,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132225,46052,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132198,46136,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132228,46223,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132230,46239,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132144,46276,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132268,46932,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132177,47059,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132090,47685,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132151,49736,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132200,49738,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132205,49778,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132238,49790,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132146,49799,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132145,49808,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132124,49836,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132203,49875,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132017,49888,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132209,49892,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132212,49932,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132222,49958,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131946,49961,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132223,50151,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132243,50266,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132245,50420,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131966,50426,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132249,50659,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132155,50662,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132157,50700,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132261,50721,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132160,50766,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132270,51981,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
134332,52894,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132266,53044,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132180,53142,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132278,53207,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132015,53446,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132192,53457,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132193,53465,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132215,53483,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132195,53497,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132221,53531,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132224,53558,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132041,53565,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132282,53899,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131942,54016,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132132,55542,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132113,56187,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132138,56520,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132199,56585,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132277,57654,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
134330,58279,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132068,59051,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132092,59404,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132217,59504,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132158,59697,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132062,59701,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132174,59705,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132176,59743,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132120,59755,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
142563,59757,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132118,59772,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132139,59779,424,07,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132187,59795,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132106,59815,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132133,59852,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132147,59875,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
134344,60828,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132051,60872,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132096,61142,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132006,61150,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131940,61164,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132137,61238,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132153,61393,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132163,61422,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132110,61500,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132095,61697,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132152,61770,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132003,61849,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132121,61878,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132234,61909,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132109,62161,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131978,62223,424,05,2020-09-01,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
142582,62410,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132170,62783,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
142644,63584,424,06,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132013,63593,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132166,63790,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132112,63910,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132150,64059,424,07,2020-09-02,2020-09-18,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2020-09-18,Brooklyn
132126,64096,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
131944,64098,424,05,2020-09-01,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132036,64101,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132148,64476,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132197,64678,424,08,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132173,64682,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132169,64710,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132229,64720,424,08,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132052,64723,424,06,2020-09-02,2021-06-25,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132171,64732,424,07,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
132064,64741,424,06,2020-09-02,,65,2020-09-01,2021-06-25,2021,11207,bb,Brooklyn,2020,20-21,1,2021-06-25,Brooklyn
